210SDB  00FB|4002|4127|0|
210SDB  00FC|4013|4135|0|
210SDB  00FL|4024|4143|0|
210SDB  00FM|4035|4151|0|
210SDB  02DB|4046|4159|0|
210SDB  02DC|4056|4167|0|
210SDB  02DL|4066|4175|0|
210SDB  02DM|4076|4183|0|
210SDB  03DB|4086|4191|0|
210SDB  03DC|4096|4199|0|
210SDB  03DL|4106|4207|0|
210SDB  03DM|4116|4215|0|
210SDB  04DB|4126|4223|0|
210SDB  04DC|4136|4231|0|
210SDB  04DL|4146|4239|0|
210SDB  04DM|4156|4247|0|
210SDB  05DB|4166|4255|0|
210SDB  05DC|4176|4263|0|
210SDB  05DL|4186|4271|0|
210SDB  05DM|4196|4279|0|
210SDB  06CA|4206|4287|0|
210SDB  06CF|4216|4295|0|
210SDB  06CG|4226|4303|0|
210SDB  06CK|4236|4311|0|
210SDB  06CS|4246|4319|0|
210SDB  07CA|4256|4327|0|
210SDB  07CF|4266|4335|0|
210SDB  07CG|4276|4343|0|
210SDB  07CK|4286|4351|0|
210SDB  07CS|4296|4359|0|
210SDB  08CA|4306|4367|0|
210SDB  08CF|4316|4375|0|
210SDB  08CG|4326|4383|0|
210SDB  08CK|4336|4391|0|
210SDB  08CS|4346|4399|0|
210SDB  09CA|4356|4407|0|
210SDB  09CF|4366|4415|0|
210SDB  09CG|4376|4423|0|
210SDB  09CK|4386|4431|0|
210SDB  09CS|4396|4439|0|
210SDB  14FB|4406|4447|0|
210SDB  14FC|4417|4455|0|
210SDB  14FL|4428|4463|0|
210SDB  14FM|4439|4471|0|
210SDB  16FW|4450|4479|0|
210SDB  16FX|4472|4496|0|
210SDB  16FY|4494|4513|0|
210SDB  16FZ|4516|4530|0|
210SDB  17FW|4538|4547|0|
210SDB  17FX|4560|4564|0|
210SDB  17FY|4582|4581|0|
210SDB  17FZ|4604|4598|0|
210SDB  18FW|4626|4615|0|
210SDB  18FX|4648|4632|0|
210SDB  18FY|4670|4649|0|
210SDB  18FZ|4692|4666|0|
210SDB  19FW|4714|4683|0|
210SDB  19FX|4736|4700|0|
210SDB  19FY|4758|4717|0|
210SDB  19FZ|4780|4734|0|
210SDB  20FW|4802|4751|0|
210SDB  20FX|4824|4768|0|
210SDB  20FY|4846|4785|0|
210SDB  20FZ|4868|4802|0|
210SDB1 16FW|4890|4819|0|
210SDB1 16FX|4901|4827|0|
210SDB1 16FY|4912|4835|0|
210SDB1 16FZ|4923|4843|0|
210SDB1 17FW|4934|4851|0|
210SDB1 17FX|4945|4859|0|
210SDB1 17FY|4956|4867|0|
210SDB1 17FZ|4967|4875|0|
210SDB1 18FW|4978|4883|0|
210SDB1 18FX|4989|4891|0|
210SDB1 18FY|5000|4899|0|
210SDB1 18FZ|5011|4907|0|
210SDB1 19FW|5022|4915|0|
210SDB1 19FX|5033|4923|0|
210SDB1 19FY|5044|4931|0|
210SDB1 19FZ|5055|4939|0|
210SDB1 20FW|5066|4947|0|
210SDB1 20FX|5077|4955|0|
210SDB1 20FY|5088|4963|0|
210SDB1 20FZ|5099|4971|0|
210SDBA 03AB|5110|4979|0|
210SDBA 03AL|5132|4996|0|
210SDBA 03AM|5154|5013|0|
210SDBA 03AW|5176|5030|0|
210SDBA 03AX|5198|5047|0|
210SDBA 03AY|5220|5064|0|
210SDBA 03AZ|5242|5081|0|
210SDBA 04AB|5264|5098|0|
210SDBA 04AL|5286|5115|0|
210SDBA 04AM|5308|5132|0|
210SDBA 04AW|5330|5149|0|
210SDBA 04AX|5352|5166|0|
210SDBA 04AY|5374|5183|0|
210SDBA 04AZ|5396|5200|0|
210SDBA 05AB|5418|5217|0|
210SDBA 05AL|5440|5234|0|
210SDBA 05AM|5462|5251|0|
210SDBA 05AW|5484|5268|0|
210SDBA 05AX|5506|5285|0|
210SDBA 05AY|5528|5302|0|
210SDBA 05AZ|5550|5319|0|
210SDBA 06AB|5572|5336|0|
210SDBA 06AL|5595|5353|0|
210SDBA 06AM|5618|5370|0|
210SDBA 06AW|5640|5387|0|
210SDBA 06AX|5662|5404|0|
210SDBA 06AY|5684|5421|0|
210SDBA 06AZ|5706|5438|0|
210SDBB 00AB|5728|5455|0|
210SDBB 00AC|5739|5463|0|
210SDBB 00AL|5750|5471|0|
210SDBB 00AM|5761|5479|0|
210SDBB 02AB|5772|5487|0|
210SDBB 02AC|5782|5495|0|
210SDBB 02AL|5792|5503|0|
210SDBB 02AM|5802|5511|0|
210SDBB 03AB|5812|5519|0|
210SDBB 03AC|5822|5527|0|
210SDBB 03AL|5832|5535|0|
210SDBB 03AM|5842|5543|0|
210SDBB 04AB|5852|5551|0|
210SDBB 04AC|5862|5559|0|
210SDBB 04AL|5872|5567|0|
210SDBB 04AM|5882|5575|0|
210SDBB 05AB|5892|5583|0|
210SDBB 05AC|5902|5591|0|
210SDBB 05AL|5912|5599|0|
210SDBB 05AM|5922|5607|0|
210SDBB 06AA|5932|5615|0|
210SDBB 06AF|5942|5623|0|
210SDBB 06AG|5952|5631|0|
210SDBB 06AK|5962|5639|0|
210SDBB 06AS|5972|5647|0|
210SDBB 07AA|5982|5655|0|
210SDBB 07AF|5992|5663|0|
210SDBB 07AG|6002|5671|0|
210SDBB 07AK|6012|5679|0|
210SDBB 07AS|6022|5687|0|
210SDBB 08AA|6032|5695|0|
210SDBB 08AF|6042|5703|0|
210SDBB 08AG|6052|5711|0|
210SDBB 08AK|6062|5719|0|
210SDBB 08AS|6072|5727|0|
210SDBB 09AA|6082|5735|0|
210SDBB 09AF|6092|5743|0|
